s_cpu,s_mem,s_node_frag,s_active,s_lbf_c,s_lbf_m,b_cpu_avg,b_mem_avg,w_pod,w_cpu,w_mem,w_pow,r_pow,r_node_frag,r_paper_frag,r_unsched,r_active,r_lbf_c,r_lbf_m
0.5581,0.6178,0.4046,30,0.5644,0.4642,1.014,5.1277,0.2922,0.05,0.1868,0.4711,7862.2,0.360496,0.0,0.0,30,0.4701,0.3667
0.603,0.6622,0.3605,30,0.4701,0.3667,1.027,4.8674,0.8587,0.0244,0.1024,0.0145,8133.6,0.321226,0.0,0.0,30,0.388,0.2716
0.6404,0.7019,0.3212,30,0.388,0.2716,1.0852,5.0299,0.1365,0.1131,0.4175,0.333,8206.24,0.277844,0.0,0.0,30,0.3766,0.2576
0.6867,0.7467,0.2778,30,0.3766,0.2576,0.965,4.9728,0.0602,0.225,0.331,0.3837,8261.13,0.242136,0.0,0.0,30,0.3636,0.2079
0.7294,0.7832,0.2421,30,0.3636,0.2079,1.0404,5.1856,0.4117,0.1556,0.0833,0.3494,8388.59,0.203102,0.0,0.0,30,0.3177,0.1528
0.7643,0.8249,0.2031,30,0.3177,0.1528,1.0388,4.8776,0.8522,0.0943,0.0432,0.0103,8407.47,0.190438,0.011807,0.062,30,0.313,0.1574
0.7769,0.8391,0.1904,30,0.313,0.1574,1.0512,5.033,0.0956,0.0996,0.0742,0.7306,8407.47,0.190438,0.028046,0.1473,30,0.313,0.1574
0.7769,0.8391,0.1904,30,0.313,0.1574,0.9272,4.8045,0.0801,0.0606,0.0149,0.8444,8407.47,0.190438,0.041579,0.2183,30,0.313,0.1574
0.0,0.0,1.0,0,0,0,0.9944,5.0787,0.2418,0.368,0.1547,0.2356,1935.8,0.649763,0.0,0.0,20,0.9898,0.8891
0.3405,0.3611,0.6498,20,0.9898,0.8891,0.917,4.9691,0.3337,0.2688,0.0755,0.322,6614.25,0.524721,0.0,0.0,30,0.7875,0.6904
0.4482,0.4917,0.5247,30,0.7875,0.6904,0.9434,4.8406,0.0727,0.2092,0.5389,0.1792,6802.79,0.422827,0.0,0.0,30,0.7,0.6427
0.5368,0.6018,0.4228,30,0.7,0.6427,1.016,5.0023,0.1409,0.1123,0.5635,0.1833,7365.51,0.381303,0.0,0.0,30,0.5778,0.5321
0.5791,0.6445,0.3813,30,0.5778,0.5321,1.0094,5.1025,0.3927,0.1791,0.1064,0.3219,7824.26,0.341775,0.0,0.0,30,0.4622,0.4151
0.6187,0.6843,0.3418,30,0.4622,0.4151,1.0208,5.0266,0.3578,0.0633,0.1937,0.3852,8052.1,0.301527,0.0,0.0,30,0.3805,0.3268
0.6626,0.7256,0.3015,30,0.3805,0.3268,1.0212,5.098,0.4088,0.0686,0.1933,0.3293,8197.4,0.260076,0.0,0.0,30,0.3338,0.2604
0.7041,0.7674,0.2601,30,0.3338,0.2604,1.0076,5.0396,0.1845,0.3083,0.2147,0.2924,8244.62,0.221795,0.0,0.0,30,0.3353,0.2292
0.7482,0.8058,0.2218,30,0.3353,0.2292,1.019,4.9657,0.1276,0.1893,0.4766,0.2065,8369.07,0.183893,0.0,0.0,30,0.2854,0.1979
0.7808,0.8489,0.1839,30,0.2854,0.1979,0.9486,5.0054,0.3403,0.2859,0.2148,0.159,8416.97,0.163488,0.00654,0.04,30,0.2652,0.1673
0.8,0.8695,0.1635,30,0.2652,0.1673,0.9938,5.1548,0.7758,0.0838,0.0486,0.0918,8416.97,0.163488,0.020808,0.1273,30,0.2652,0.1673
0.8,0.8695,0.1635,30,0.2652,0.1673,0.9834,5.0661,0.2185,0.3031,0.339,0.1394,8416.97,0.163488,0.032698,0.2,30,0.2652,0.1673
0.0,0.0,1.0,0,0,0,1.0098,5.072,0.3293,0.3417,0.0686,0.2604,4241.02,0.658129,0.0,0.0,26,1.0238,0.9222
0.3129,0.3495,0.6581,26,1.0238,0.9222,0.9866,5.0124,0.3026,0.3179,0.1148,0.2646,6637.85,0.516244,0.0,0.0,30,0.7997,0.7023
0.4372,0.4971,0.5162,30,0.7997,0.7023,1.0038,5.1045,0.389,0.1193,0.3719,0.1198,7081.4,0.427991,0.0,0.0,30,0.6748,0.5987
0.5189,0.5909,0.428,30,0.6748,0.5987,1.0194,4.9502,0.2491,0.3435,0.2391,0.1683,7527.03,0.380506,0.0,0.0,30,0.5556,0.4893
0.5675,0.6393,0.3805,30,0.5556,0.4893,1.0008,4.9808,0.0384,0.0247,0.8999,0.0369,7639.74,0.333969,0.0,0.0,30,0.5158,0.4486
0.613,0.6875,0.334,30,0.5158,0.4486,0.9632,5.1998,0.1229,0.3963,0.1726,0.3082,7733.03,0.295473,0.0,0.0,30,0.485,0.3947
0.6577,0.726,0.2955,30,0.485,0.3947,1.0212,4.9765,0.3833,0.0555,0.1726,0.3887,8139.68,0.255834,0.0,0.0,30,0.3855,0.2777
0.6935,0.7661,0.2558,30,0.3855,0.2777,0.937,5.1023,0.0989,0.357,0.2552,0.2888,8209.89,0.216911,0.0,0.0,30,0.3654,0.2349
0.732,0.8053,0.2169,30,0.3654,0.2349,1.0062,5.0934,0.2932,0.2329,0.3,0.174,8360.62,0.177641,0.0,0.0,30,0.3126,0.1888
0.7635,0.8502,0.1776,30,0.3126,0.1888,0.9896,5.0891,0.1934,0.2914,0.1732,0.3421,8419.07,0.156418,0.005944,0.038,30,0.2906,0.153
0.7849,0.8714,0.1564,30,0.2906,0.153,1.049,5.1199,0.7804,0.0653,0.0834,0.0709,8419.07,0.156418,0.019623,0.1255,30,0.2906,0.153
0.7849,0.8714,0.1564,30,0.2906,0.153,1.0042,5.0339,0.3668,0.2857,0.1862,0.1613,8419.07,0.156418,0.031023,0.1983,30,0.2906,0.153
0.0,0.0,1.0,0,0,0,0.9878,5.0041,0.0647,0.0645,0.0687,0.8021,1558.75,0.642461,0.0,0.0,18,0.9719,0.9449
0.3438,0.3667,0.6425,18,0.9719,0.9449,1.0032,4.9154,0.3913,0.4303,0.119,0.0594,6743.71,0.543025,0.0,0.0,30,0.7443,0.6967
0.4307,0.4703,0.543,30,0.7443,0.6967,0.9766,4.9952,0.0565,0.2191,0.3491,0.3753,6967.58,0.419138,0.0,0.0,30,0.6379,0.6213
0.541,0.604,0.4191,30,0.6379,0.6213,0.9928,4.9444,0.0573,0.8402,0.0404,0.0621,7147.94,0.372437,0.0,0.0,30,0.58,0.5653
0.5861,0.6524,0.3724,30,0.58,0.5653,1.068,4.9386,0.325,0.1567,0.2047,0.3136,7743.64,0.333894,0.0,0.0,30,0.4463,0.447
0.6279,0.691,0.3339,30,0.4463,0.447,0.957,5.0088,0.0452,0.8828,0.0394,0.0326,7839.66,0.29604,0.0,0.0,30,0.4158,0.3915
0.6728,0.7288,0.296,30,0.4158,0.3915,0.984,4.9626,0.2967,0.2861,0.0789,0.3384,8103.41,0.257677,0.0,0.0,30,0.3285,0.2934
0.711,0.7673,0.2577,30,0.3285,0.2934,0.9538,4.988,0.1063,0.312,0.4264,0.1553,8163.68,0.219531,0.0,0.0,30,0.3153,0.2599
0.7496,0.8062,0.2195,30,0.3153,0.2599,1.08,5.122,0.2987,0.3103,0.2108,0.1803,8348.78,0.163613,0.0,0.0,30,0.248,0.1825
0.7911,0.8665,0.1636,30,0.248,0.1825,0.9858,5.0498,0.0769,0.0692,0.0277,0.8262,8432.81,0.140688,0.004502,0.032,30,0.2081,0.1337
0.8129,0.89,0.1407,30,0.2081,0.1337,1.0392,5.153,0.2998,0.1335,0.2978,0.2688,8432.81,0.140688,0.016883,0.12,30,0.2081,0.1337
0.8129,0.89,0.1407,30,0.2081,0.1337,0.9944,5.0424,0.306,0.3787,0.2352,0.0801,8432.81,0.140688,0.0272,0.1933,30,0.2081,0.1337
0.0,0.0,1.0,0,0,0,0.9984,4.8938,0.3384,0.3918,0.1355,0.1343,6310.34,0.671563,0.0,0.0,30,1.0754,0.9715
0.3169,0.34,0.6716,30,1.0754,0.9715,1.0306,4.978,0.1436,0.0682,0.3979,0.3904,6530.42,0.506853,0.0,0.0,30,0.8052,0.7523
0.4718,0.5153,0.5069,30,0.8052,0.7523,0.8658,4.9347,0.3691,0.1167,0.1283,0.3858,7039.42,0.440357,0.0,0.0,30,0.6797,0.5973
0.5285,0.5828,0.4404,30,0.6797,0.5973,0.9728,5.0785,0.2237,0.285,0.0895,0.4018,7485.02,0.393082,0.0,0.0,30,0.5598,0.487
0.5758,0.6329,0.3931,30,0.5598,0.487,1.0658,4.9296,0.105,0.2465,0.3765,0.2719,7616.33,0.34657,0.0,0.0,30,0.5106,0.4476
0.6249,0.6803,0.3466,30,0.5106,0.4476,0.998,5.1263,0.1873,0.2998,0.3019,0.211,7798.01,0.306468,0.0,0.0,30,0.4666,0.3851
0.6689,0.7205,0.3065,30,0.4666,0.3851,1.0662,5.0983,0.8015,0.0931,0.0894,0.016,8166.98,0.265777,0.0,0.0,30,0.3681,0.274
0.7061,0.7617,0.2658,30,0.3681,0.274,1.0306,5.0476,0.376,0.323,0.1092,0.1918,8257.63,0.228027,0.0,0.0,30,0.3354,0.2179
0.7491,0.7994,0.228,30,0.3354,0.2179,1.0312,4.9391,0.0666,0.0273,0.0855,0.8205,8358.33,0.19122,0.0,0.0,30,0.2998,0.1796
0.7842,0.8374,0.1912,30,0.2998,0.1796,0.972,4.9087,0.0607,0.2596,0.4034,0.2763,8424.37,0.169293,0.006772,0.04,30,0.2705,0.1629
0.8034,0.8632,0.1693,30,0.2705,0.1629,0.997,4.9704,0.1639,0.5349,0.1434,0.1578,8424.37,0.169293,0.021546,0.1273,30,0.2705,0.1629
0.8034,0.8632,0.1693,30,0.2705,0.1629,0.9828,5.0045,0.0828,0.2708,0.3913,0.2551,8424.37,0.169293,0.033859,0.2,30,0.2705,0.1629
0.0,0.0,1.0,0,0,0,1.0096,4.9992,0.3459,0.3285,0.2178,0.1079,6323.04,0.670245,0.0,0.0,30,1.0816,0.9858
0.3058,0.3437,0.6702,30,1.0816,0.9858,0.9554,4.8797,0.2977,0.2216,0.328,0.1527,6604.63,0.519418,0.0,0.0,30,0.8088,0.7297
0.4378,0.5056,0.5194,30,0.8088,0.7297,1.0718,4.9628,0.0364,0.8476,0.0513,0.0646,6802.2,0.423542,0.0,0.0,30,0.7257,0.6432
0.5318,0.6057,0.4235,30,0.7257,0.6432,1.0386,4.9811,0.115,0.145,0.0834,0.6566,7378.88,0.384836,0.0,0.0,30,0.5839,0.5243
0.5775,0.6443,0.3848,30,0.5839,0.5243,0.9242,4.9,0.0559,0.7825,0.0694,0.0922,7468.12,0.347698,0.0,0.0,30,0.5559,0.4752
0.6206,0.6815,0.3477,30,0.5559,0.4752,1.04,4.9368,0.0318,0.0857,0.0735,0.809,7638.99,0.306999,0.0,0.0,30,0.4945,0.4127
0.6664,0.722,0.307,30,0.4945,0.4127,1.018,5.0076,0.4847,0.0745,0.3702,0.0707,8139.29,0.265462,0.0,0.0,30,0.3948,0.2843
0.6994,0.7645,0.2655,30,0.3948,0.2843,1.0178,5.1284,0.2603,0.2455,0.2433,0.2508,8213.62,0.226047,0.0,0.0,30,0.3713,0.2355
0.7409,0.804,0.226,30,0.3713,0.2355,1.0118,5.0823,0.1661,0.0709,0.1995,0.5635,8373.04,0.188189,0.0,0.0,30,0.3147,0.1696
0.7739,0.8451,0.1882,30,0.3147,0.1696,0.9786,5.0837,0.8242,0.0765,0.0513,0.048,8414.41,0.167583,0.007039,0.042,30,0.3006,0.1564
0.7918,0.8681,0.1676,30,0.3006,0.1564,1.0882,4.9134,0.0283,0.0757,0.8604,0.0356,8414.41,0.167583,0.021633,0.1291,30,0.3006,0.1564
0.7918,0.8681,0.1676,30,0.3006,0.1564,0.9602,5.0007,0.0958,0.3559,0.4365,0.1118,8414.41,0.167583,0.033796,0.2017,30,0.3006,0.1564
0.0,0.0,1.0,0,0,0,1.0006,4.9195,0.2562,0.1034,0.3154,0.3251,1954.18,0.635548,0.0,0.0,20,0.9826,0.9162
0.3413,0.3785,0.6355,20,0.9826,0.9162,1.002,5.0321,0.2061,0.1464,0.2898,0.3577,2110.56,0.472773,0.0,0.0,20,0.7886,0.7367
0.4915,0.5494,0.4728,20,0.7886,0.7367,0.9464,5.1176,0.3783,0.1345,0.38,0.1072,7032.4,0.413229,0.0,0.0,30,0.6559,0.611
0.5422,0.6144,0.4132,30,0.6559,0.611,1.0172,5.0038,0.3498,0.0944,0.2599,0.2959,7544.38,0.365341,0.0,0.0,30,0.5319,0.4964
0.59,0.6631,0.3653,30,0.5319,0.4964,0.9322,5.0028,0.0611,0.4448,0.354,0.1401,7670.41,0.322506,0.0,0.0,30,0.4829,0.4378
0.6341,0.7078,0.3225,30,0.4829,0.4378,1.0276,5.0899,0.3054,0.1789,0.2414,0.2743,8005.98,0.28198,0.0,0.0,30,0.3817,0.3316
0.6747,0.7486,0.282,30,0.3817,0.3316,0.9576,4.9814,0.166,0.0785,0.4248,0.3307,8065.41,0.241199,0.0,0.0,30,0.368,0.2986
0.7175,0.7893,0.2412,30,0.368,0.2986,0.9984,5.019,0.091,0.5749,0.1914,0.1426,8156.47,0.20236,0.0,0.0,30,0.337,0.252
0.7572,0.8286,0.2024,30,0.337,0.252,1.0198,4.8503,0.3826,0.1308,0.1428,0.3438,8359.78,0.162996,0.0,0.0,30,0.2664,0.1703
0.7891,0.8707,0.163,30,0.2664,0.1703,0.9624,5.0234,0.1619,0.2238,0.3623,0.2519,8429.08,0.137408,0.003298,0.024,30,0.2328,0.1335
0.8137,0.8983,0.1374,30,0.2328,0.1335,1.0076,5.0237,0.0877,0.4565,0.117,0.3388,8429.08,0.137408,0.01549,0.1127,30,0.2328,0.1335
0.8137,0.8983,0.1374,30,0.2328,0.1335,1.0056,4.9237,0.1849,0.2518,0.4039,0.1594,8429.08,0.137408,0.025649,0.1867,30,0.2328,0.1335
0.0,0.0,1.0,0,0,0,1.0362,4.9018,0.056,0.7732,0.0783,0.0925,936.72,0.672314,0.0,0.0,14,1.1744,1.1307
0.3568,0.3316,0.6723,14,1.1744,1.1307,1.0456,5.0303,0.1635,0.1754,0.3678,0.2934,4435.76,0.506079,0.0,0.0,26,0.8039,0.7357
0.4862,0.5089,0.5061,26,0.8039,0.7357,0.995,4.9816,0.2518,0.2403,0.2115,0.2965,7113.4,0.447273,0.0,0.0,30,0.6654,0.6043
0.5417,0.5693,0.4473,30,0.6654,0.6043,0.966,5.0095,0.3024,0.2341,0.35,0.1134,7595.37,0.40334,0.0,0.0,30,0.5475,0.474
0.5808,0.6138,0.4033,30,0.5475,0.474,0.995,5.0405,0.2283,0.2162,0.2873,0.2681,7771.31,0.358191,0.0,0.0,30,0.4784,0.4093
0.6263,0.6598,0.3582,30,0.4784,0.4093,0.987,5.0565,0.279,0.3286,0.1033,0.2892,7924.36,0.320516,0.0,0.0,30,0.433,0.3461
0.6704,0.6974,0.3205,30,0.433,0.3461,0.9908,4.942,0.1413,0.3434,0.4001,0.1152,7988.94,0.282513,0.0,0.0,30,0.4136,0.3133
0.714,0.7354,0.2825,30,0.4136,0.3133,0.981,5.0562,0.2822,0.2725,0.3192,0.1262,8218.39,0.241822,0.0,0.0,30,0.3531,0.2477
0.7471,0.7793,0.2418,30,0.3531,0.2477,1.1006,4.9532,0.0433,0.0635,0.8518,0.0414,8380.66,0.203006,0.0,0.0,30,0.2957,0.1964
0.7839,0.8199,0.203,30,0.2957,0.1964,0.9894,4.9796,0.0542,0.0536,0.067,0.8252,8418.93,0.184744,0.008498,0.046,30,0.281,0.1716
0.8026,0.8382,0.1847,30,0.281,0.1716,0.9548,5.0045,0.4367,0.0923,0.2397,0.2312,8418.93,0.184744,0.024521,0.1327,30,0.281,0.1716
0.8026,0.8382,0.1847,30,0.281,0.1716,1.0282,4.7714,0.2452,0.3419,0.1671,0.2458,8418.93,0.184744,0.037872,0.205,30,0.281,0.1716
0.0,0.0,1.0,0,0,0,1.0102,5.0159,0.2799,0.0809,0.2821,0.3571,1952.72,0.638807,0.0,0.0,20,1.0257,0.889
0.338,0.37,0.6388,20,1.0257,0.889,1.0118,4.8896,0.2127,0.2604,0.2873,0.2396,4409.3,0.486203,0.0,0.0,26,0.8207,0.7253
0.4878,0.5298,0.4862,26,0.8207,0.7253,1.0054,4.9619,0.2855,0.2906,0.278,0.1459,7076.83,0.41986,0.0,0.0,30,0.6857,0.6086
0.548,0.6005,0.4199,30,0.6857,0.6086,0.9748,4.9392,0.3042,0.1137,0.3788,0.2033,7573.13,0.377566,0.0,0.0,30,0.5632,0.4841
0.5885,0.6432,0.3776,30,0.5632,0.4841,1.0038,4.9733,0.3101,0.164,0.2292,0.2966,7868.88,0.334489,0.0,0.0,30,0.4674,0.3884
0.6309,0.6866,0.3345,30,0.4674,0.3884,1.0296,4.9694,0.1489,0.2803,0.4825,0.0884,7949.5,0.2915,0.0,0.0,30,0.4437,0.3598
0.6773,0.7307,0.2915,30,0.4437,0.3598,1.0336,5.0825,0.1357,0.4062,0.2748,0.1833,8035.37,0.254848,0.0,0.0,30,0.4089,0.3006
0.7242,0.7672,0.2548,30,0.4089,0.3006,0.9682,4.8619,0.2468,0.2942,0.0507,0.4083,8218.62,0.217561,0.0,0.0,30,0.3534,0.2155
0.7596,0.8048,0.2176,30,0.3534,0.2155,1.0066,4.9877,0.0894,0.7529,0.0887,0.0689,8300.54,0.180334,0.0,0.0,30,0.3227,0.1791
0.7936,0.8428,0.1803,30,0.3227,0.1791,0.9708,5.1129,0.079,0.0469,0.0709,0.8031,8417.3,0.156555,0.005949,0.038,30,0.2841,0.1406
0.8122,0.8713,0.1566,30,0.2841,0.1406,1.0642,4.9574,0.7664,0.0717,0.0671,0.0948,8417.3,0.156555,0.019641,0.1255,30,0.2841,0.1406
0.8122,0.8713,0.1566,30,0.2841,0.1406,1.0128,5.0647,0.1808,0.1102,0.353,0.3559,8417.3,0.156555,0.03105,0.1983,30,0.2841,0.1406
0.0,0.0,1.0,0,0,0,0.9082,5.0999,0.4777,0.2046,0.2143,0.1034,6308.08,0.67907,0.0,0.0,30,1.1532,0.9549
0.2634,0.3344,0.6791,30,1.1532,0.9549,1.0128,5.0511,0.0754,0.3452,0.3915,0.1879,6543.31,0.514177,0.0,0.0,30,0.8663,0.7429
0.4171,0.5126,0.5142,30,0.8663,0.7429,1.052,4.9366,0.3481,0.3453,0.1246,0.182,7143.88,0.442512,0.0,0.0,30,0.6981,0.5967
0.4881,0.5849,0.4425,30,0.6981,0.5967,0.9952,4.9557,0.0805,0.4451,0.105,0.3694,7362.14,0.393764,0.0,0.0,30,0.6177,0.5246
0.5378,0.6363,0.3938,30,0.6177,0.5246,1.0106,4.9466,0.4088,0.0548,0.2467,0.2897,7825.82,0.354268,0.0,0.0,30,0.5008,0.4056
0.5768,0.676,0.3543,30,0.5008,0.4056,0.9774,4.9444,0.3343,0.1936,0.0989,0.3731,8025.17,0.314833,0.0,0.0,30,0.4306,0.3165
0.6178,0.7155,0.3148,30,0.4306,0.3165,0.9618,4.9917,0.329,0.3554,0.2084,0.1071,8068.61,0.275672,0.0,0.0,30,0.4398,0.2892
0.6611,0.7547,0.2757,30,0.4398,0.2892,0.9886,5.0898,0.1215,0.1907,0.326,0.3617,8170.07,0.236507,0.0,0.0,30,0.4137,0.2435
0.7,0.7948,0.2365,30,0.4137,0.2435,0.9902,4.9489,0.151,0.2987,0.2529,0.2974,8312.02,0.199297,0.0,0.0,30,0.3709,0.1881
0.7322,0.8334,0.1993,30,0.3709,0.1881,0.9866,5.0808,0.1641,0.3214,0.2472,0.2673,8399.75,0.178268,0.007844,0.044,30,0.3411,0.1581
0.7494,0.8582,0.1783,30,0.3411,0.1581,1.0118,4.9703,0.3645,0.0453,0.2923,0.2978,8399.75,0.178268,0.023337,0.1309,30,0.3411,0.1581
0.7494,0.8582,0.1783,30,0.3411,0.1581,1.0078,5.0187,0.4719,0.1683,0.1679,0.1919,8399.75,0.178268,0.036248,0.2033,30,0.3411,0.1581
0.0,0.0,1.0,0,0,0,1.0034,5.1983,0.1668,0.2255,0.3002,0.3074,1938.2,0.636025,0.0,0.0,20,0.9482,0.8841
0.3179,0.3755,0.636,20,0.9482,0.8841,1.0188,5.0395,0.1466,0.2477,0.2799,0.3259,2860.2,0.483377,0.0,0.0,22,0.8036,0.7309
0.462,0.5359,0.4834,22,0.8036,0.7309,0.994,5.1091,0.2842,0.1074,0.3542,0.2541,7093.95,0.429043,0.0,0.0,30,0.6508,0.5971
0.5111,0.5945,0.429,30,0.6508,0.5971,1.0274,5.0591,0.3687,0.3751,0.1007,0.1555,7607.96,0.386599,0.0,0.0,30,0.5174,0.4701
0.5531,0.6372,0.3866,30,0.5174,0.4701,0.9882,4.9792,0.0664,0.4431,0.0973,0.3932,7731.51,0.344029,0.0,0.0,30,0.4781,0.4169
0.5998,0.6808,0.344,30,0.4781,0.4169,0.9914,4.9272,0.7923,0.0714,0.0704,0.0659,8069.38,0.304198,0.0,0.0,30,0.379,0.3074
0.6364,0.7211,0.3042,30,0.379,0.3074,1.0356,5.0606,0.2227,0.2828,0.2525,0.2421,8142.55,0.262347,0.0,0.0,30,0.3666,0.273
0.6823,0.7629,0.2623,30,0.3666,0.273,1.044,4.8913,0.0781,0.0723,0.839,0.0106,8283.71,0.223263,0.0,0.0,30,0.325,0.2401
0.7161,0.8055,0.2233,30,0.325,0.2401,0.9438,4.8797,0.3223,0.2127,0.2905,0.1745,8362.61,0.185886,0.0,0.0,30,0.2956,0.1864
0.7535,0.8439,0.1859,30,0.2956,0.1864,0.9784,5.0785,0.0458,0.0316,0.8286,0.0939,8426.63,0.163865,0.005899,0.036,30,0.2706,0.1461
0.7744,0.866,0.1639,30,0.2706,0.1461,0.97,5.1776,0.2034,0.2313,0.252,0.3132,8426.63,0.163865,0.02026,0.1236,30,0.2706,0.1461
0.7744,0.866,0.1639,30,0.2706,0.1461,0.9432,4.9606,0.2006,0.28,0.1281,0.3914,8426.63,0.163865,0.032227,0.1967,30,0.2706,0.1461
0.0,0.0,1.0,0,0,0,1.0034,4.9832,0.2736,0.3234,0.3156,0.0874,6309.65,0.661386,0.0,0.0,30,1.1055,0.9681
0.3157,0.35,0.6614,30,1.1055,0.9681,0.9076,5.02,0.0948,0.7618,0.0523,0.0911,6462.14,0.50262,0.0,0.0,30,0.8713,0.7664
0.4603,0.5171,0.5026,30,0.8713,0.7664,1.0004,5.0061,0.3507,0.4116,0.1731,0.0646,7097.17,0.430748,0.0,0.0,30,0.6949,0.6022
0.5212,0.5942,0.4307,30,0.6949,0.6022,0.9884,5.0009,0.1786,0.1283,0.3385,0.3546,7433.63,0.376635,0.0,0.0,30,0.5897,0.5126
0.5711,0.6505,0.3766,30,0.5897,0.5126,0.9852,5.023,0.8292,0.0842,0.0528,0.0339,7862.6,0.336618,0.0,0.0,30,0.485,0.3987
0.6078,0.6909,0.3366,30,0.485,0.3987,0.9918,5.0617,0.2984,0.0944,0.2556,0.3517,8012.94,0.295442,0.0,0.0,30,0.4257,0.3288
0.6521,0.7326,0.2954,30,0.4257,0.3288,1.0136,4.9762,0.1261,0.5115,0.2963,0.066,8068.12,0.257941,0.0,0.0,30,0.4187,0.2903
0.6984,0.7701,0.2579,30,0.4187,0.2903,0.9838,4.9602,0.0932,0.7987,0.0622,0.0459,8160.55,0.219542,0.0,0.0,30,0.3871,0.2476
0.7371,0.8089,0.2195,30,0.3871,0.2476,1.0176,4.8629,0.2608,0.2461,0.3326,0.1604,8343.57,0.18075,0.0,0.0,30,0.3284,0.1884
0.7685,0.8522,0.1807,30,0.3284,0.1884,1.066,4.8797,0.1585,0.1069,0.4239,0.3107,8410.5,0.158218,0.005379,0.034,30,0.3039,0.1445
0.7922,0.875,0.1582,30,0.3039,0.1445,1.0478,5.0143,0.4864,0.1354,0.161,0.2171,8410.5,0.158218,0.019274,0.1218,30,0.3039,0.1445
0.7922,0.875,0.1582,30,0.3039,0.1445,0.961,5.0653,0.4761,0.2978,0.0761,0.15,8410.5,0.158218,0.030852,0.195,30,0.3039,0.1445
0.0,0.0,1.0,0,0,0,0.9934,4.9666,0.4452,0.3641,0.0858,0.1049,6340.46,0.682641,0.0,0.0,30,1.1403,0.9657
0.3041,0.3257,0.6826,30,1.1403,0.9657,1.0964,5.122,0.1157,0.1623,0.375,0.347,6568.74,0.50518,0.0,0.0,30,0.8202,0.7408
0.4776,0.5157,0.5052,30,0.8202,0.7408,1.073,5.0461,0.0846,0.8609,0.0217,0.0327,6824.97,0.426781,0.0,0.0,30,0.6974,0.6399
0.5571,0.599,0.4268,30,0.6974,0.6399,0.9534,4.9477,0.0259,0.0198,0.9258,0.0284,7021.02,0.381552,0.0,0.0,30,0.636,0.5635
0.6007,0.6446,0.3816,30,0.636,0.5635,0.9728,5.0571,0.0702,0.0314,0.8837,0.0147,7262.55,0.334572,0.0,0.0,30,0.5712,0.5016
0.6436,0.693,0.3346,30,0.5712,0.5016,1.0056,5.0842,0.2526,0.2616,0.2262,0.2596,7866.88,0.295079,0.0,0.0,30,0.4546,0.3753
0.6813,0.7328,0.2951,30,0.4546,0.3753,1.0042,4.8342,0.33,0.3099,0.1273,0.2328,8103.21,0.257641,0.0,0.0,30,0.3765,0.2843
0.7205,0.7703,0.2576,30,0.3765,0.2843,1.0488,4.9454,0.2683,0.3737,0.1859,0.1721,8203.14,0.218805,0.0,0.0,30,0.3534,0.2436
0.7615,0.8097,0.2188,30,0.3534,0.2436,1.02,4.9776,0.3468,0.4853,0.1039,0.064,8379.23,0.180202,0.0,0.0,30,0.2902,0.1829
0.7931,0.8527,0.1802,30,0.2902,0.1829,0.9902,5.0841,0.7912,0.0642,0.0953,0.0494,8427.28,0.160912,0.00708,0.044,30,0.2694,0.1536
0.8124,0.872,0.1609,30,0.2694,0.1536,1.0116,4.9917,0.0123,0.0462,0.8864,0.0551,8427.28,0.160912,0.021065,0.1309,30,0.2694,0.1536
0.8124,0.872,0.1609,30,0.2694,0.1536,1.0176,5.0081,0.0243,0.0659,0.0736,0.8362,8427.28,0.160912,0.032719,0.2033,30,0.2694,0.1536
0.0,0.0,1.0,0,0,0,0.9816,5.0761,0.3133,0.2004,0.1701,0.3163,2671.67,0.645332,0.0,0.0,22,1.0213,0.8985
0.3198,0.3686,0.6453,22,1.0213,0.8985,0.9866,4.9191,0.2888,0.2434,0.3355,0.1323,6593.13,0.512828,0.0,0.0,30,0.7938,0.7259
0.4406,0.5122,0.5128,30,0.7938,0.7259,0.993,4.9502,0.0345,0.8558,0.0833,0.0264,6759.41,0.434011,0.0,0.0,30,0.7195,0.6469
0.5278,0.5936,0.434,30,0.7195,0.6469,1.0012,5.2209,0.5025,0.0835,0.3233,0.0907,7430.63,0.389221,0.0,0.0,30,0.5811,0.5017
0.5681,0.6388,0.3892,30,0.5811,0.5017,1.0444,5.0185,0.1038,0.2585,0.3247,0.313,7608.63,0.340979,0.0,0.0,30,0.5172,0.4458
0.6158,0.6882,0.341,30,0.5172,0.4458,0.9842,4.829,0.3933,0.0695,0.4357,0.1014,8003.48,0.301111,0.0,0.0,30,0.421,0.3407
0.6503,0.7289,0.3011,30,0.421,0.3407,1.0682,4.9676,0.3737,0.2095,0.2197,0.1972,8154.93,0.262011,0.0,0.0,30,0.3698,0.2743
0.6961,0.7681,0.262,30,0.3698,0.2743,0.991,4.9947,0.0613,0.0758,0.8,0.0629,8238.48,0.224541,0.0,0.0,30,0.3467,0.2326
0.7348,0.8082,0.2245,30,0.3467,0.2326,0.9822,4.9595,0.4804,0.2924,0.155,0.0722,8383.63,0.186208,0.0,0.0,30,0.2945,0.1693
0.7676,0.8483,0.1862,30,0.2945,0.1693,1.0426,4.8769,0.5051,0.129,0.0584,0.3074,8417.77,0.168408,0.00741,0.044,30,0.2832,0.1525
